language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:126:22: error: 'basic_string' has not been declared
  126 |                      basic_string<_CharT, _Traits, _Alloc>& __outstr,
      |                      ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:126:34: error: expected ',' or '...' before '<' token
  126 |                      basic_string<_CharT, _Traits, _Alloc>& __outstr,
      |                                  ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:125:5: error: redefinition of 'template<class _CharT, class _Traits, class _Alloc, class _State> bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_in(const char*, const char*, int)'
  125 |     __str_codecvt_in(const char* __first, const char* __last,
      |     ^~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:107:5: note: 'template<class _CharT, class _Traits, class _Alloc, class _State> bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_in(const char*, const char*, int)' previously declared here
  107 |     __str_codecvt_in(const char* __first, const char* __last,
      |     ^~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:138:26: error: 'basic_string' has not been declared
  138 |                          basic_string<_CharT, _Traits, _Alloc>& __outstr,
      |                          ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:138:38: error: expected ',' or '...' before '<' token
  138 |                          basic_string<_CharT, _Traits, _Alloc>& __outstr,
      |                                      ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: In function 'bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_in_all(const char*, const char*, int)':
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:143:48: error: '__outstr' was not declared in this scope
  143 |       return __str_codecvt_in(__first, __last, __outstr, __cvt, __state, __n)
      |                                                ^~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:143:58: error: '__cvt' was not declared in this scope; did you mean '_gcvt'?
  143 |       return __str_codecvt_in(__first, __last, __outstr, __cvt, __state, __n)
      |                                                          ^~~~~
      |                                                          _gcvt
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: At global scope:
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:151:23: error: 'basic_string' has not been declared
  151 |                       basic_string<char, _Traits, _Alloc>& __outstr,
      |                       ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:151:35: error: expected ',' or '...' before '<' token
  151 |                       basic_string<char, _Traits, _Alloc>& __outstr,
      |                                   ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: In function 'bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_out(const _CharT*, const _CharT*, int)':
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:161:48: error: '__outstr' was not declared in this scope
  161 |       return __do_str_codecvt(__first, __last, __outstr, __cvt, __state,
      |                                                ^~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:161:58: error: '__cvt' was not declared in this scope; did you mean '_gcvt'?
  161 |       return __do_str_codecvt(__first, __last, __outstr, __cvt, __state,
      |                                                          ^~~~~
      |                                                          _gcvt
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:161:65: error: '__state' was not declared in this scope; did you mean '_State'?
  161 |       return __do_str_codecvt(__first, __last, __outstr, __cvt, __state,
      |                                                                 ^~~~~~~
      |                                                                 _State
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:162:31: error: '__count' was not declared in this scope
  162 |                               __count, __fn);
      |                               ^~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: At global scope:
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:169:23: error: 'basic_string' has not been declared
  169 |                       basic_string<char, _Traits, _Alloc>& __outstr,
      |                       ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:169:35: error: expected ',' or '...' before '<' token
  169 |                       basic_string<char, _Traits, _Alloc>& __outstr,
      |                                   ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:168:5: error: redefinition of 'template<class _CharT, class _Traits, class _Alloc, class _State> bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_out(const _CharT*, const _CharT*, int)'
  168 |     __str_codecvt_out(const _CharT* __first, const _CharT* __last,
      |     ^~~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:150:5: note: 'template<class _CharT, class _Traits, class _Alloc, class _State> bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_out(const _CharT*, const _CharT*, int)' previously declared here
  150 |     __str_codecvt_out(const _CharT* __first, const _CharT* __last,
      |     ^~~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:181:27: error: 'basic_string' has not been declared
  181 |                           basic_string<char, _Traits, _Alloc>& __outstr,
      |                           ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:181:39: error: expected ',' or '...' before '<' token
  181 |                           basic_string<char, _Traits, _Alloc>& __outstr,
      |                                       ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: In function 'bool nlohmann::json_abi_v3_11_3::detail::std::__str_codecvt_out_all(const _CharT*, const _CharT*, int)':
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:186:49: error: '__outstr' was not declared in this scope
  186 |       return __str_codecvt_out(__first, __last, __outstr, __cvt, __state, __n)
      |                                                 ^~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:186:59: error: '__cvt' was not declared in this scope; did you mean '_gcvt'?
  186 |       return __str_codecvt_out(__first, __last, __outstr, __cvt, __state, __n)
      |                                                           ^~~~~
      |                                                           _gcvt
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: In constructor 'nlohmann::json_abi_v3_11_3::detail::std::__detail::_Scoped_ptr<_Tp>::_Scoped_ptr(_Tp*, const char*)':
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:238:13: error: there are no arguments to '__throw_logic_error' that depend on a template parameter, so a declaration of '__throw_logic_error' must be available [-fpermissive]
  238 |             __throw_logic_error(__msg);
      |             ^~~~~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:238:13: note: (if you use '-fpermissive', G++ will accept your code, but allowing the use of an undeclared name is deprecated)
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: At global scope:
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:260:35: error: 'allocator' does not name a type; did you mean 'alloca'?
  260 |            typename _Wide_alloc = allocator<_Elem>,
      |                                   ^~~~~~~~~
      |                                   alloca
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:260:44: error: expected '>' before '<' token
  260 |            typename _Wide_alloc = allocator<_Elem>,
      |                                            ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:265:15: error: 'basic_string' does not name a type
  265 |       typedef basic_string<char, char_traits<char>, _Byte_alloc>   byte_string;
      |               ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:266:15: error: 'basic_string' does not name a type
  266 |       typedef basic_string<_Elem, char_traits<_Elem>, _Wide_alloc> wide_string;
      |               ^~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:268:24: error: 'wide_string' has not been declared
  268 |       typedef typename wide_string::traits_type::int_type          int_type;
      |                        ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:302:29: error: 'byte_string' does not name a type
  302 |       wstring_convert(const byte_string& __byte_err,
      |                             ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:303:29: error: 'wide_string' does not name a type
  303 |                       const wide_string& __wide_err = wide_string())
      |                             ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:317:7: error: 'wide_string' does not name a type
  317 |       wide_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:324:7: error: 'wide_string' does not name a type
  324 |       wide_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:328:7: error: 'wide_string' does not name a type
  328 |       wide_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:335:7: error: 'wide_string' does not name a type
  335 |       wide_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:351:7: error: 'byte_string' does not name a type
  351 |       byte_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:358:7: error: 'byte_string' does not name a type
  358 |       byte_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:364:7: error: 'byte_string' does not name a type
  364 |       byte_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:371:7: error: 'byte_string' does not name a type
  371 |       byte_string
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:396:7: error: 'byte_string' does not name a type
  396 |       byte_string               _M_byte_err_string;
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:397:7: error: 'wide_string' does not name a type
  397 |       wide_string               _M_wide_err_string;
      |       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:303:55: error: there are no arguments to 'wide_string' that depend on a template parameter, so a declaration of 'wide_string' must be available [-fpermissive]
  303 |                       const wide_string& __wide_err = wide_string())
      |                                                       ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: In constructor 'nlohmann::json_abi_v3_11_3::detail::std::__cxx11::wstring_convert<_Codecvt, _Elem, _Wide_alloc>::wstring_convert(const int&, const int&)':
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:305:9: error: class 'nlohmann::json_abi_v3_11_3::detail::std::__cxx11::wstring_convert<_Codecvt, _Elem, _Wide_alloc>' does not have any field named '_M_byte_err_string'
  305 |         _M_byte_err_string(__byte_err), _M_wide_err_string(__wide_err),
      |         ^~~~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:305:41: error: class 'nlohmann::json_abi_v3_11_3::detail::std::__cxx11::wstring_convert<_Codecvt, _Elem, _Wide_alloc>' does not have any field named '_M_wide_err_string'
  305 |         _M_byte_err_string(__byte_err), _M_wide_err_string(__wide_err),
      |                                         ^~~~~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h: At global scope:
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:408:27: error: 'char_traits' does not name a type
  408 |            typename _Tr = char_traits<_Elem>>
      |                           ^~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:408:38: error: expected '>' before '<' token
  408 |            typename _Tr = char_traits<_Elem>>
      |                                      ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:409:51: error: expected template-name before '<' token
  409 |     class wbuffer_convert : public basic_streambuf<_Elem, _Tr>
      |                                                   ^
C:/Strawberry/c/include/c++/13.2.0/bits/locale_conv.h:409:51: error: expected '{' before '<' token
In file included from C:/Strawberry/c/include/c++/13.2.0/bits/quoted_string.h:38,
                 from C:/Strawberry/c/include/c++/13.2.0/iomanip:47,
                 from C:/Strawberry/c/include/c++/13.2.0/bits/fs_path.h:38:
C:/Strawberry/c/include/c++/13.2.0/sstream:79:51: error: expected template-name before '<' token
   79 |     class basic_stringbuf : public basic_streambuf<_CharT, _Traits>
      |                                                   ^
C:/Strawberry/c/include/c++/13.2.0/sstream:79:51: error: expected '{' before '<' token
C:/Strawberry/c/include/c++/13.2.0/sstream:547:53: error: expected template-name before '<' token
  547 |     class basic_istringstream : public basic_istream<_CharT, _Traits>
      |                                                     ^
C:/Strawberry/c/include/c++/13.2.0/sstream:547:53: error: expected '{' before '<' token
C:/Strawberry/c/include/c++/13.2.0/sstream:771:53: error: expected template-name before '<' token
  771 |     class basic_ostringstream : public basic_ostream<_CharT, _Traits>
      |                                                     ^
C:/Strawberry/c/include/c++/13.2.0/sstream:771:53: error: expected '{' before '<' token
C:/Strawberry/c/include/c++/13.2.0/sstream:995:53: error: expected template-name before '<' token
  995 |     class basic_stringstream : public basic_iostream<_CharT, _Traits>
      |                                                     ^
C:/Strawberry/c/include/c++/13.2.0/sstream:995:53: error: expected '{' before '<' token
In file included from C:/Strawberry/c/include/c++/13.2.0/sstream:1238:
C:/Strawberry/c/include/c++/13.2.0/bits/sstream.tcc:44:14: error: expected nested-name-specifier before 'basic_stringbuf'
   44 |     typename basic_stringbuf<_CharT, _Traits, _Alloc>::int_type
      |              ^~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/sstream.tcc:44:29: error: expected initializer before '<' token
   44 |     typename basic_stringbuf<_CharT, _Traits, _Alloc>::int_type
      |                             ^
C:/Strawberry/c/include/c++/13.2.0/bits/sstream.tcc:78:14: error: expected nested-name-specifier before 'basic_stringbuf'
   78 |     typename basic_stringbuf<_CharT, _Traits, _Alloc>::int_type
      |              ^~~~~~~~~~~~~~~
C:/Strawberry/c/include/c++/13.2.0/bits/sstream.tcc:78:29: error: expected initializer before '<' token
   78 |     typename basic_stringbuf<_CharT, _Traits, _Alloc>::int_type
